Movie_ID,Name,Year,User_ID,Rating
4149,Scooby-Doo 2: Monsters Unleashed,2004,3292,3
4123,Patch Adams,1998,3292,4
3758,Cecil B. Demented,2000,3292,4
3860,Bruce Almighty,2003,3292,3
3825,The Sum of All Fears,2002,3292,4
3875,The Motorcycle Diaries,2004,3292,3
3893,The People vs. Larry Flynt,1996,3292,5
3900,Amores Perros,2000,3292,5
3650,War Games,1983,3292,5
3290,The Godfather,1974,3292,5
3713,Saw,2004,3292,3
3274,Half Baked,1998,3292,4
3161,Scary Movie 2,2001,3292,2
3254,Daredevil,2003,3292,4
3282,Sideways,2004,3292,5
3269,The Longest Day,1962,3292,5
3418,Sister Act 2: Back in the Habit,1993,3292,2
3385,28 Days Later,2002,3292,3
3320,About a Boy,2002,3292,4
3368,The Family Man,2000,3292,5
2782,Braveheart,1995,3292,5
2862,The Silence of the Lambs,1991,3292,5
2762,The Saddest Music in the World,2004,3292,2
2690,The Emperor's New Groove,2000,3292,5
2612,Don't Say a Word,2001,3292,4
3624,The Last Samurai,2003,3292,5
2960,The Ladykillers,2004,3292,4
2913,Finding Neverland,2004,3292,3
3917,Garden State,2004,3292,3
191,X2: X-Men United,2003,3292,5
295,Ace Ventura: When Nature Calls,1995,3292,3
311,Ed Wood,1994,3292,5
312,High Fidelity,2000,3292,4
257,Charlotte's Web,1973,3292,3
313,Pay It Forward,2000,3292,4
329,Dogma,1999,3292,5
331,Chasing Amy,1997,3292,5
367,Spun,2003,3292,4
357,House of Sand and Fog,2003,3292,4
413,Igby Goes Down,2002,3292,5
457,Kill Bill: Vol. 2,2004,3292,5
468,The Matrix: Revolutions,2003,3292,4
483,Rush Hour 2,2001,3292,3
494,Monty Python's The Meaning of Life: Special Edition,1983,3292,5
580,THX 1138: Special Edition,1971,3292,2
528,The Hitchhiker's Guide to the Galaxy,2005,3292,4
571,American Beauty,1999,3292,5
658,Robin Hood: Prince of Thieves,1991,3292,5
660,Saving Grace,2000,3292,4
708,The Perfect Storm,2000,3292,4
758,Mean Girls,2004,3292,4
762,End of the Century: The Story of the Ramones,2004,3292,3
798,Jaws,1975,3292,4
788,Clerks,1994,3292,4
872,Seven Samurai,1954,3292,5
886,Ray,2004,3292,4
996,Yojimbo,1961,3292,5
1020,The Simpsons: Season 1,1989,3292,3
1066,Superman: The Movie,1978,3292,5
1073,Coach Carter,2005,3292,4
1144,Fried Green Tomatoes,1991,3292,2
1180,A Beautiful Mind,2001,3292,5
1148,For Your Eyes Only,1981,3292,4
1174,The Sandlot,1993,3292,5
1202,National Lampoon's Vacation,1983,3292,4
1220,Man on Fire,2004,3292,5
1255,Better Off Dead,1985,3292,4
1307,S.W.A.T.,2003,3292,2
1406,Hook,1991,3292,4
1324,The Professional,1994,3292,5
1428,The Recruit,2003,3292,4
1476,Six Feet Under: Season 4,2004,3292,5
1502,Superstar,1999,3292,3
1509,National Lampoon's Van Wilder,2002,3292,3
1542,Sleepless in Seattle,1993,3292,4
1561,American Wedding,2003,3292,3
1700,Bottle Rocket,1996,3292,5
1590,Life as a House,2001,3292,3
1615,The American President,1995,3292,2
1719,The Life Aquatic with Steve Zissou,2004,3292,5
1744,Beverly Hills Cop,1984,3292,5
1754,Sixteen Candles,1984,3292,5
1770,Trainspotting,1995,3292,5
1798,Lethal Weapon,1987,3292,4
1810,U.S. Marshals,1998,3292,5
1799,Die Hard 2: Die Harder,1990,3292,4
1843,Beverly Hills Cop III,1994,3292,3
1865,Eternal Sunshine of the Spotless Mind,2004,3292,4
1901,Cheech & Chong's Up in Smoke,1978,3292,3
1905,Pirates of the Caribbean: The Curse of the Black Pearl,2003,3292,3
1962,50 First Dates,2004,3292,2
2009,The Talented Mr. Ripley,1999,3292,4
2102,The Simpsons: Season 6,1994,3292,5
2122,Being John Malkovich,1999,3292,5
2128,Rudy,1993,3292,4
2149,Buffalo '66,1998,3292,3
2152,What Women Want,2000,3292,3
2172,The Simpsons: Season 3,1991,3292,4
2153,Free Willy,1993,3292,3
2173,BASEketball,1998,3292,3
2178,Lock,1998,3292,5
2200,Collateral Damage,2002,3292,3
2290,Aladdin: Platinum Edition,1992,3292,5
2342,Super Size Me,2004,3292,5
2372,The Bourne Supremacy,2004,3292,5
8,What the #$*! Do We Know!?,2004,3292,4
2391,Along Came Polly,2004,3292,4
2456,A Fistful of Dollars,1964,3292,5
2422,Primer,2004,3292,5
2465,This Is Spinal Tap,1984,3292,5
2470,Wayne's World,1992,3292,4
30,Something's Gotta Give,2003,3292,4
2045,The Blind Swordman: Zatoichi,2003,3292,5
2095,Liar Liar,1997,3292,3
52,The Weather Underground,2002,3292,4
187,Death to Smoochy,2002,3292,5
111,Duplex (Widescreen),2003,3292,2
175,Reservoir Dogs,1992,3292,5
2594,Look Who's Talking,1989,3292,2
2660,When Harry Met Sally,1989,3292,5
3787,The Dangerous Lives of Altar Boys,2002,3292,2
3079,The Lion King: Special Edition,1994,3292,5
3638,Bad Boys II,2003,3292,2
3466,Spy Kids,2001,3292,3
4345,Bowling for Columbine,2002,3292,2
3938,Shrek 2,2004,3292,5
3925,The Matrix: Reloaded,2003,3292,4
3864,Batman Begins,2005,3292,5
3824,Fear and Loathing in Las Vegas,1998,3292,3
3151,Napoleon Dynamite,2004,3292,4
4472,Love Actually,2003,3292,4
4306,The Sixth Sense,1999,3292,3
3923,Beverly Hills Ninja,1997,3292,3
4315,In Good Company,2004,3292,4
3085,Little Nicky,2000,3292,3
2874,Elf,2003,3292,3
3935,Yellow Submarine,1968,3292,5
3611,Man on the Moon,2000,3292,4
2890,Sleeping Beauty: Special Edition,1959,3292,5
3684,Goldfinger,1964,3292,5
4383,Farscape: The Peacekeeper Wars,2004,3321,3
4369,Porky's,1981,3321,4
4123,Patch Adams,1998,3321,4
3888,NYPD Blue: Season 2,1994,3321,2
3301,Burnt by the Sun,1994,3321,1
3232,The Enforcer,1976,3321,3
2897,Gremlins 2: The New Batch,1990,3321,4
2920,Baby Boom,1987,3321,4
3098,Three Men and a Little Lady,1990,3321,3
2757,Back to School,1986,3321,3
3113,Dante's Peak,1997,3321,1
3565,Meet the Browns,2004,3321,1
104,The Great Race,1965,3321,1
232,Gross Anatomy,1989,3321,2
3147,The Twilight Zone: Vol. 25,1964,3321,4
17,7 Seconds,2005,3321,2
2533,The Brothers McMullen,1995,3321,1
2527,Quicksand,2001,3321,2
4384,Dawn of the Dead,2004,3321,4
4438,The Two Jakes,1990,3321,3
4485,House of Wax / The Mystery of the Wax Museum,1953,3321,3
3864,Batman Begins,2005,3321,4
4306,The Sixth Sense,1999,3321,5
4225,Life,1999,3321,3
2523,Matilda: Special Edition,1996,3321,4
4149,Scooby-Doo 2: Monsters Unleashed,2004,3321,4
4281,April Fool's Day,1986,3321,3
4227,The Full Monty,1997,3321,1
4262,Sleepy Hollow,1999,3321,4
3870,Affliction,1998,3321,4
4315,In Good Company,2004,3321,4
4310,Bride of Chucky,1998,3321,4
4330,While You Were Sleeping,1995,3321,3
4331,Owning Mahowny,2003,3321,1
4341,The Scorpion King,2002,3321,4
4339,Shadow of the Vampire,2000,3321,3
4356,Road to Perdition,2002,3321,4
4374,Disturbing Behavior,1998,3321,4
4380,Rookie of the Year,1993,3321,2
3923,Beverly Hills Ninja,1997,3321,4
3936,End of Days,1999,3321,3
4064,The Big Hit,1998,3321,3
4067,Silver Streak,1976,3321,4
4069,Local Hero,1983,3321,1
4072,Hair,1979,3321,2
4089,Innerspace,1987,3321,4
4078,Larry the Cable Guy: Git-R-Done,2003,3321,2
4109,American Psycho,2000,3321,3
4092,How To Be A Player,1997,3321,1
4100,Dinosaur,2000,3321,4
4115,The Simpsons: Bart Wars,1999,3321,4
3824,Fear and Loathing in Las Vegas,1998,3321,4
3782,Flatliners,1990,3321,4
4136,Teenage Mutant Ninja Turtles III,1993,3321,2
3773,Saboteur,1942,3321,1
3830,Black Dog,1998,3321,1
3835,Universal Soldier,1992,3321,3
2505,Birdman of Alcatraz,1962,3321,1
3840,The Toy,1982,3321,4
3860,Bruce Almighty,2003,3321,4
3862,Superman IV: The Quest for Peace,1987,3321,4
3880,The Russians Are Coming,1966,3321,1
3886,Live Flesh,1997,3321,1
3879,Ghost in the Shell,1995,3321,2
3890,Confessions of a Teenage Drama Queen,2004,3321,1
3894,Surviving Christmas,2004,3321,2
3905,The Others,2001,3321,4
3903,PCU,1994,3321,1
3907,Madeline,1998,3321,3
3917,Garden State,2004,3321,2
3921,101 Dalmatians II: Patch's London Adventure,2003,3321,1
3920,I Still Know What You Did Last Summer,1998,3321,4
3715,Commando,1985,3321,4
3713,Saw,2004,3321,4
3765,Used Cars,1980,3321,3
3758,Cecil B. Demented,2000,3321,1
3766,18 Again,1988,3321,2
3768,Playing God,1997,3321,1
3796,Juice,1992,3321,1
3648,Who Framed Roger Rabbit?: Special Edition,1988,3321,4
3686,Good Advice,2001,3321,3
3689,The Amityville Horror,2005,3321,3
3541,History of the World: Part 1,1981,3321,4
3579,2 Fast 2 Furious,2003,3321,4
3538,Beaches,1988,3321,4
3617,Death Becomes Her,1992,3321,4
3612,Chocolat,1988,3321,1
3624,The Last Samurai,2003,3321,5
3638,Bad Boys II,2003,3321,4
3398,The Apple Dumpling Gang Rides Again,1979,3321,2
3544,The Odd Couple,1968,3321,3
3563,Earth Girls Are Easy,1989,3321,3
3551,Pete's Dragon,1977,3321,4
3559,Cowboys & Angels,2003,3321,1
3239,The Princess Diaries (Fullscreen),2001,3321,2
3274,Half Baked,1998,3321,4
3275,Simone,2002,3321,1
3285,Flight of the Navigator,1986,3321,4
3342,The Day of the Jackal,1973,3321,1
3310,All of Me,1984,3321,3
3290,The Godfather,1974,3321,5
3295,Action Jackson,1988,3321,3
3313,The Substitute/The Substitute 3,1999,3321,3
3314,Mighty Quinn,1989,3321,2
3321,In Dreams,1999,3321,3
3333,The Village,2004,3321,4
3347,Honey,2003,3321,2
3350,Reindeer Games,2000,3321,4
3364,The Parent Trap,1998,3321,2
3368,The Family Man,2000,3321,4
2498,The Glass Menagerie,1973,3321,2
3394,Saved by the Bell: Season 1,1989,3321,1
3369,The Little Princess,1939,3321,4
3379,Strange Days,1995,3321,2
3385,28 Days Later,2002,3321,2
3397,Once Bitten,1985,3321,3
2916,The Last Seduction,1994,3321,2
3237,Plump Fiction,1996,3321,1
3229,Dinotopia,2002,3321,2
2890,Sleeping Beauty: Special Edition,1959,3321,4
2913,Finding Neverland,2004,3321,5
2908,Richie Rich,1994,3321,3
2848,The Hustler,1961,3321,4
2851,Falling Down,1993,3321,4
2945,10,1979,3321,3
2922,Heathers,1989,3321,1
3102,Damien: Omen II,1978,3321,3
2482,My Girl 2,1994,3321,2
2955,The Commitments,1991,3321,2
2989,The Thing From Another World,1951,3321,3
2972,American Psycho 2,2002,3321,2
2986,Man Bites Dog,1992,3321,1
2992,The Rundown,2003,3321,4
3017,Cocoon,1985,3321,4
3003,The Three Stooges: Merry Mavericks,1951,3321,4
3015,The Final Cut,2004,3321,3
3030,The Mists of Avalon,2001,3321,2
3058,Escape from Alcatraz,1979,3321,3
3046,The Simpsons: Treehouse of Horror,1990,3321,4
3077,Turbulence,1997,3321,3
3071,The Way We Were,1973,3321,2
3082,Murphy's Romance,1985,3321,3
2779,Dr. Seuss' The Cat in the Hat,2003,3321,3
3079,The Lion King: Special Edition,1994,3321,4
3084,Rollerball,1975,3321,1
3085,Little Nicky,2000,3321,3
2780,Dark City,1998,3321,3
2823,D.A.R.Y.L.,1985,3321,2
2711,Dirty Work,1998,3321,3
2809,Beauty Shop,2005,3321,4
2617,Ghost Ship,2002,3321,4
2734,From Hell,2001,3321,4
2471,V: The Complete TV Series,1983,3321,4
2738,Born Yesterday,1993,3321,1
2749,The Big Tease,1999,3321,1
2751,Naked Gun 2 1/2: The Smell of Fear,1991,3321,4
2585,Absolutely Fabulous: Series 2,1994,3321,1
2613,Northern Exposure: Season 1,1990,3321,4
2612,Don't Say a Word,2001,3321,4
2594,Look Who's Talking,1989,3321,4
2574,Abandon,2002,3321,2
28,Lilo and Stitch,2002,3321,4
2662,Frances,1982,3321,2
3106,Ghost,1990,3321,4
3418,Sister Act 2: Back in the Habit,1993,3321,4
3416,Masters of the Universe,1987,3321,1
3573,Cop and a Half,1993,3321,2
3925,The Matrix: Reloaded,2003,3321,4
3935,Yellow Submarine,1968,3321,1
4141,Shanghai Noon,2000,3321,4
3934,The Original Latin Kings of Comedy,2002,3321,1
3928,Nip/Tuck: Season 2,2004,3321,2
4147,She's Having A Baby,1988,3321,2
4393,The Mask: Special Edition,1994,3321,3
30,Something's Gotta Give,2003,3321,5
32,ABC Primetime: Mel Gibson's The Passion of the Christ,2004,3321,2
56,Carandiru,2004,3321,1
55,Jade,1995,3321,3
48,Justice League,2001,3321,4
58,Dragonheart,1996,3321,4
79,The Killing,1956,3321,1
76,I Love Lucy: Season 2,1952,3321,4
77,Congo,1995,3321,4
83,Silkwood,1983,3321,3
118,Rambo: First Blood Part II,1985,3321,4
122,Cube 2: Hypercube,2002,3321,1
133,Viva La Bam: Season 1,2003,3321,3
127,Fatal Beauty,1987,3321,1
143,The Game,1997,3321,3
148,Sweet November,2001,3321,2
152,A Little Princess,1995,3321,3
156,Husbands and Wives,1992,3321,1
166,Fame,1980,3321,3
167,The Chorus,2004,3321,2
191,X2: X-Men United,2003,3321,4
185,Missing in Action 2: The Beginning / Missing in Action 3: Braddock,1985,3321,2
189,Airplane II: The Sequel,1982,3321,4
199,The Deer Hunter,1978,3321,5
208,The Three Stooges: Sing a Song of Six Pants,1947,3321,4
209,Star Trek: Deep Space Nine: Season 5,1996,3321,4
215,That '70s Show: Season 1,1998,3321,3
255,The Hunchback of Notre Dame II,2001,3321,2
252,Stuart Little 2,2002,3321,4
257,Charlotte's Web,1973,3321,4
262,Herbie Rides Again,1974,3321,4
268,The Final Countdown,1980,3321,3
285,The Devil's Own,1997,3321,2
289,The Avengers,1998,3321,3
290,Harold and Kumar Go to White Castle,2004,3321,4
299,Bridget Jones's Diary,2001,3321,4
304,King of the Hill: Season 1,1997,3321,4
305,Jack,1996,3321,4
295,Ace Ventura: When Nature Calls,1995,3321,3
329,Dogma,1999,3321,4
334,The Pacifier,2005,3321,3
341,Tremors 4: The Legend Begins,2004,3321,3
348,The Last Temptation of Christ,1988,3321,3
357,House of Sand and Fog,2003,3321,2
353,Life or Something Like It,2002,3321,2
358,The Onion Field,1979,3321,2
361,The Phantom of the Opera: Special Edition,2004,3321,3
371,The Trouble with Angels,1966,3321,2
381,Out for Justice,1991,3321,4
393,The Replacement Killers,1998,3321,3
401,Halloween 5: The Revenge of Michael Myers,1989,3321,4
413,Igby Goes Down,2002,3321,1
406,Hostage,2005,3321,4
408,Nightbreed,1990,3321,2
427,Graveyard Shift,1990,3321,3
432,Les Miserables in Concert,1996,3321,3
433,Untamed Heart,1993,3321,2
438,Bean: The Movie,1997,3321,3
442,Mississippi Burning,1988,3321,4
459,Basquiat,1996,3321,1
457,Kill Bill: Vol. 2,2004,3321,4
463,The Twilight Zone: Vol. 12,1962,3321,4
468,The Matrix: Revolutions,2003,3321,4
476,VeggieTales Classics: Where's God When I'm Scared?,2004,3321,4
483,Rush Hour 2,2001,3321,4
489,Return to Paradise,1998,3321,1
494,Monty Python's The Meaning of Life: Special Edition,1983,3321,4
499,Under Suspicion,2000,3321,3
517,Two Can Play That Game,2001,3321,2
504,The Twilight Zone: Vol. 27,1964,3321,4
516,Monsoon Wedding,2001,3321,1
518,The Prime of Miss Jean Brodie,1969,3321,2
533,Drop Dead Fred,1991,3321,3
535,The Alamo,1960,3321,1
548,Hudson Hawk,1991,3321,3
564,Predator 2,1990,3321,2
550,First Knight,1995,3321,4
569,The In-Laws,1979,3321,1
571,American Beauty,1999,3321,4
577,The Twilight Zone: Vol. 36,1961,3321,4
580,THX 1138: Special Edition,1971,3321,1
585,My Family,1995,3321,2
599,Sea of Love,1989,3321,4
621,Armageddon,1997,3321,2
607,Speed,1994,3321,4
615,An Ideal Husband,1999,3321,1
629,Firestarter,1984,3321,3
631,Unleashed,2005,3321,4
636,Stir Crazy,1980,3321,4
643,Buying the Cow,2002,3321,1
657,Highlander: Season 5,1996,3321,4
661,Who is Cletis Tout?,2002,3321,1
658,Robin Hood: Prince of Thieves,1991,3321,3
670,He Loves Me,2002,3321,1
674,Hellbound: Hellraiser II,1988,3321,4
676,Mafia!,1998,3321,3
681,Police Academy 3: Back in Training,1986,3321,3
686,Bedazzled,2000,3321,3
692,The Hand that Rocks the Cradle,1992,3321,4
708,The Perfect Storm,2000,3321,4
711,Dolores Claiborne,1994,3321,4
730,Bagdad Cafe,1988,3321,1
705,Major League,1989,3321,4
693,The Quest,1996,3321,4
696,Last Man Standing,1996,3321,3
731,Mr. Magoo,1997,3321,3
734,Indochine,1992,3321,1
748,I Can Do Bad All By Myself,2002,3321,1
746,Domestic Disturbance,2001,3321,4
749,Ernest Goes to Jail,1990,3321,3
750,The Librarian: Quest for the Spear,2004,3321,1
751,Halloween: H2O,1998,3321,4
752,Star Trek: The Next Generation: Season 7,1993,3321,4
754,The Lonely Guy,1984,3321,2
758,Mean Girls,2004,3321,4
789,Boyz N the Hood,1991,3321,4
760,Pooh's Heffalump Movie,2005,3321,1
763,The Poseidon Adventure,1972,3321,3
798,Jaws,1975,3321,5
808,Dead Man on Campus,1998,3321,3
811,The Lawnmower Man,1992,3321,4
818,Logan's Run,1976,3321,4
819,The Faculty,1998,3321,4
825,Bill Cosby: Himself,1983,3321,4
822,Star Trek: Enterprise: Season 1,2001,3321,4
831,Mannequin,1987,3321,4
843,Mansfield Park,1999,3321,2
850,Stoked: The Rise and Fall of Gator,2002,3321,1
851,Back to the Future Part III,1990,3321,4
859,Creepshow,1982,3321,4
862,Tuck Everlasting,2002,3321,2
886,Ray,2004,3321,5
907,Animal Crackers,1930,3321,3
896,Dangerous Minds,1995,3321,3
897,Bride and Prejudice,2004,3321,2
908,Sense and Sensibility,1981,3321,3
918,A Hard Day's Night: Collector's Series,1964,3321,1
937,Fallen,1998,3321,3
942,The Pagemaster,1994,3321,2
962,I Spy,2002,3321,4
956,Blankman,1994,3321,2
985,The Mummy,1999,3321,4
993,The Shadow,1994,3321,3
1011,All the Right Moves,1983,3321,2
1012,13 Ghosts,1960,3321,2
1020,The Simpsons: Season 1,1989,3321,4
1026,Silver Bullet,1985,3321,4
1043,Outrageous Fortune,1987,3321,3
1027,Rising Sun,1993,3321,4
1035,Disclosure,1994,3321,4
1044,The Party,1968,3321,1
1045,For Keeps,1988,3321,2
1046,Uptown Girls,2003,3321,4
1047,Aimee and Jaguar,2000,3321,1
1050,Annie: Special Anniversary Edition,1982,3321,4
1066,Superman: The Movie,1978,3321,4
1060,King's Ransom,2005,3321,2
1068,Ringu,1998,3321,1
1080,Hysterical Blindness,2002,3321,2
1087,Monkey Trouble,1994,3321,2
1096,Harlem Nights,1989,3321,4
1102,Training Day,2001,3321,4
1110,Secondhand Lions,2003,3321,5
1120,Quest for Fire,1982,3321,1
1130,Impromptu,1991,3321,2
1134,Empire Falls,2005,3321,1
1116,Runaway,1984,3321,1
1138,Freddy vs. Jason,2003,3321,4
1140,To Gillian on her 37th Birthday,1996,3321,2
1148,For Your Eyes Only,1981,3321,4
1163,2010: The Year We Make Contact,1984,3321,2
1174,The Sandlot,1993,3321,4
1172,Krippendorf's Tribe,1998,3321,3
1176,The Devil's Backbone,2001,3321,1
1180,A Beautiful Mind,2001,3321,4
1200,Teaching Mrs. Tingle,1999,3321,3
1202,National Lampoon's Vacation,1983,3321,4
1208,The Twilight Zone: Vol. 15,1963,3321,4
1210,Zorro,1981,3321,3
1222,Little House on the Prairie: Season 6,1979,3321,4
1216,Fire in the Sky,1993,3321,4
1221,Seems Like Old Times,1980,3321,2
1226,Summer of '42,1971,3321,2
1236,Ali G Indahouse,2002,3321,2
1245,Threesome,1994,3321,1
1250,Brassed Off,1996,3321,1
1255,Better Off Dead,1985,3321,4
1262,Dead Men Don't Wear Plaid,1982,3321,3
1260,Journey to the Center of the Earth,1999,3321,2
1266,Ghosts of the Abyss,2003,3321,1
1267,Dr. Dolittle 2,2001,3321,4
1277,Red Dwarf: Series 3,1988,3321,4
1289,Look Who's Talking Too,1990,3321,4
1291,The Twilight Zone: Vol. 19,1960,3321,4
1292,Ararat,2002,3321,2
1293,Children of the Corn 4: The Gathering,1996,3321,1
1298,Hellraiser V: Inferno,2000,3321,1
1295,Strange Brew,1983,3321,1
1297,Agnes Browne,1999,3321,1
1307,S.W.A.T.,2003,3321,4
1324,The Professional,1994,3321,4
1336,Wolf,1994,3321,4
1357,Stargate SG-1: Season 7,2003,3321,4
1363,Leprechaun,1993,3321,3
1359,Funny Lady,1975,3321,1
1370,Marathon Man,1976,3321,4
1384,Walking Tall,1973,3321,1
1394,Bringing Out the Dead,1999,3321,4
1406,Hook,1991,3321,4
1428,The Recruit,2003,3321,4
1441,Stargate SG-1: Season 2,1998,3321,4
1467,Three Musketeers,1993,3321,4
1455,Belly of the Beast,2003,3321,1
1466,Midnight Cowboy,1969,3321,4
1470,Bend It Like Beckham,2002,3321,2
1476,Six Feet Under: Season 4,2004,3321,2
1482,Beyond Borders,2003,3321,2
1495,Alias: Season 1,2001,3321,2
1507,The Hunchback of Notre Dame,1999,3321,2
1518,Casper,1995,3321,4
1513,The Twilight Zone: Vol. 42,1962,3321,4
1532,Mo' Money,1992,3321,4
1547,The Women,1939,3321,3
1558,Rocky V,1990,3321,3
1561,American Wedding,2003,3321,4
1571,Poltergeist,1982,3321,4
1578,Nine Months,1995,3321,4
1602,Dungeons & Dragons,2000,3321,2
1604,Tae Guk Gi: The Brotherhood of War,2004,3321,1
1615,The American President,1995,3321,4
1600,Poison Ivy 2,1995,3321,2
1582,Stephen King's It!,1990,3321,4
1618,Nausicaa of the Valley of the Wind,1984,3321,2
1625,Aliens: Collector's Edition,1986,3321,4
1642,Casino: 10th Anniversary Edition,1995,3321,4
1652,The Twilight Zone: Vol. 37,1961,3321,4
1650,Nine to Five,1980,3321,4
1659,Grumpy Old Men,1993,3321,4
1660,SpongeBob SquarePants: Season 2,2000,3321,4
1661,The Bad News Bears,1976,3321,4
1666,The Brady Bunch Movie,1995,3321,2
1668,Friday the 13th: Part 3,1982,3321,3
1682,Absolute Power,1997,3321,4
1693,Sphere,1998,3321,3
1689,Concert for George,2003,3321,3
1692,Lonesome Dove,1989,3321,3
1700,Bottle Rocket,1996,3321,2
1703,Ever After: A Cinderella Story,1998,3321,4
1704,The Three Musketeers,2004,3321,4
1708,Modern Times,1936,3321,1
1709,Clash of the Titans,1981,3321,4
1728,Married... with Children: The Most Outrageous Episodes: Vol. 2,1987,3321,4
1719,The Life Aquatic with Steve Zissou,2004,3321,4
1735,Amarcord,1974,3321,1
1741,Cowboy Bebop Remix,1999,3321,2
1744,Beverly Hills Cop,1984,3321,4
1746,Bob Roberts,1994,3321,1
1756,Murder on the Orient Express,1974,3321,4
1759,Into the Woods,1990,3321,1
1760,Switch,1991,3321,3
1788,Earthsea,2004,3321,1
1780,Behind the Planet of the Apes,1998,3321,4
1783,The Best Little Whorehouse in Texas,1982,3321,3
1790,Born Free,1966,3321,3
1792,Psycho,1998,3321,3
1794,The Rage: Carrie 2,1999,3321,3
1795,MASH: Season 7,1978,3321,4
1799,Die Hard 2: Die Harder,1990,3321,4
1798,Lethal Weapon,1987,3321,4
1803,Alien: Resurrection: Collector's Edition,1997,3321,4
1810,U.S. Marshals,1998,3321,4
1819,Species II,1998,3321,4
1832,Rosemary's Baby,1968,3321,3
1833,Alex and Emma,2003,3321,2
1839,The Caveman's Valentine,2001,3321,3
1848,Samurai Trilogy 3: Duel at Ganryu Island,1956,3321,1
1843,Beverly Hills Cop III,1994,3321,4
1845,Gordy,1995,3321,2
1856,The Twilight Zone: Vol. 39,1960,3321,4
1861,Evolution,2001,3321,4
1865,Eternal Sunshine of the Spotless Mind,2004,3321,2
1867,Annie,1999,3321,1
1878,The Ghost and Mr. Chicken / The Reluctant Astronaut: Double Feature,1966,3321,1
1884,Captain Corelli's Mandolin,2001,3321,2
1882,I Love Lucy: Season 4,1954,3321,4
1890,Regarding Henry,1991,3321,4
1901,Cheech & Chong's Up in Smoke,1978,3321,4
1902,Star Trek: The Motion Picture,1979,3321,4
1905,Pirates of the Caribbean: The Curse of the Black Pearl,2003,3321,4
1913,Calle 54,2000,3321,1
1918,The Alamo,2004,3321,4
1939,The Amityville Horror,1979,3321,1
1955,The Story of Us,1999,3321,2
1956,Cirque du Soleil: Dralion,2000,3321,1
1923,Pee-Wee's Playhouse: Vol. 1,1986,3321,4
1962,50 First Dates,2004,3321,4
1971,Under Siege 2: Dark Territory,1995,3321,3
1975,Hollow Man,2000,3321,4
1976,Here on Earth,2000,3321,2
1998,Saving Face,2005,3321,1
1983,Final Fantasy: The Spirits Within,2001,3321,1
2000,Four Weddings and a Funeral,1994,3321,4
2001,Under Siege,1992,3321,4
2016,The Magdalene Sisters,2002,3321,2
2037,Fright Night,1985,3321,3
2040,Star Trek: The Next Generation: Season 5,1991,3321,4
2047,Omen III: The Final Conflict,1981,3321,1
2102,The Simpsons: Season 6,1994,3321,4
2078,Half Past Dead,2002,3321,3
2095,Liar Liar,1997,3321,4
2109,Grease 2,1982,3321,3
2112,Identity,2003,3321,4
2113,Air Bud: World Pup,2000,3321,1
2114,Firefly,2002,3321,1
2128,Rudy,1993,3321,4
2135,Nothing to Lose,1997,3321,4
2129,The Twilight Zone: Vol. 41,1960,3321,4
2136,Not Another Teen Movie,2001,3321,3
2137,Excess Baggage,1997,3321,2
2139,The Color of Money,1986,3321,4
2140,For the Boys,1991,3321,2
2144,VeggieTales: Dave and the Giant Pickle,2004,3321,4
2152,What Women Want,2000,3321,4
2153,Free Willy,1993,3321,4
2167,Fly Away Home,1996,3321,4
2162,CSI: Season 1,2000,3321,3
2163,Mystery Men,1999,3321,2
2171,Brother Bear (Theatrical Widescreen Version),2003,3321,4
2172,The Simpsons: Season 3,1991,3321,4
2173,BASEketball,1998,3321,3
2174,The Ghost and the Darkness,1996,3321,4
2178,Lock,1998,3321,1
2176,VeggieTales: Esther,2000,3321,4
2186,Bad Boys,1995,3321,4
2188,Eddie and the Cruisers,1983,3321,2
2189,The Hitchhiker's Guide to the Galaxy,1981,3321,3
2200,Collateral Damage,2002,3321,3
2209,On Golden Pond,1981,3321,4
2212,The Secret Garden,1993,3321,3
2251,The Rookie,1990,3321,4
2216,The Legend 2,1993,3321,1
2228,VeggieTales: The Ballad of Little Joe,2003,3321,4
2252,Bram Stoker's Dracula,1992,3321,4
2266,The Toxic Avenger,1985,3321,3
2284,Teen Wolf / Teen Wolf Too (Double Feature),1985,3321,3
2285,Unforgettable,1996,3321,4
2290,Aladdin: Platinum Edition,1992,3321,4
2302,Clockers,1995,3321,2
2300,Little House on the Prairie: Season 2,1975,3321,4
2304,Great Balls of Fire!,1989,3321,2
2319,The Looney Tunes Golden Collection: Vol. 1,2003,3321,4
2337,Double Team,1997,3321,2
2340,Joe Versus the Volcano,1990,3321,3
2346,Batman: The Animated Series: Tales of the Dark Knight,1992,3321,4
2352,Youngblood,1986,3321,2
2356,The Adventures of Rocky and Bullwinkle,2000,3321,2
2376,Scream 3,2000,3321,4
2383,The Queens of Comedy,2000,3321,1
2380,Not Without My Daughter,1991,3321,2
2385,Center Stage,1999,3321,2
2389,The Cutting Edge,1992,3321,4
2391,Along Came Polly,2004,3321,4
2394,The Prophecy 2,1998,3321,3
2395,Scream,1996,3321,4
2405,MI-5: Vol. 2,2003,3321,2
2435,Critters,1986,3321,1
2360,Singin' in the Rain,1952,3321,4
2430,Alien: Collector's Edition,1979,3321,4
2440,Little House on the Prairie: Season 3,1976,3321,4
